Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.772	ENB PHY Rxed	77	1	0	2	1	0	DL_HARQ
0.773	ENB PHY Rxed	77	2	0	2	1	0	DL_CQI
0.773	ENB PHY Rxed	77	2	0	2	1	0	DL_HARQ
0.773	ENB PHY Rxed	77	2	0	2	1	0	DL_HARQ
0.774	ENB PHY Rxed	77	3	0	2	1	0	DL_CQI
0.774	ENB PHY Rxed	77	3	0	2	1	0	DL_HARQ
0.774	ENB PHY Rxed	77	3	0	2	1	0	DL_HARQ
0.775	ENB PHY Rxed	77	4	0	2	1	0	DL_CQI
0.775	ENB PHY Rxed	77	4	0	2	1	0	DL_HARQ
0.775	ENB PHY Rxed	77	4	0	2	1	0	DL_HARQ
0.776	ENB PHY Rxed	77	5	0	2	1	0	DL_CQI
0.776	ENB PHY Rxed	77	5	0	2	1	0	DL_HARQ
0.776	ENB PHY Rxed	77	5	0	2	1	0	DL_HARQ
0.777	ENB PHY Rxed	77	6	0	2	1	0	DL_CQI
0.777	ENB PHY Rxed	77	6	0	2	1	0	DL_HARQ
0.777	ENB PHY Rxed	77	6	0	2	1	0	DL_HARQ
0.778	ENB PHY Rxed	77	7	0	2	1	0	DL_CQI
0.778	ENB PHY Rxed	77	7	0	2	1	0	DL_HARQ
0.778	ENB PHY Rxed	77	7	0	2	1	0	DL_HARQ
0.779	ENB PHY Rxed	77	8	0	2	1	0	DL_CQI
0.779	ENB PHY Rxed	77	8	0	2	1	0	DL_HARQ
0.779	ENB PHY Rxed	77	8	0	2	1	0	DL_HARQ
0.78	ENB PHY Rxed	77	9	0	2	1	0	DL_CQI
0.78	ENB PHY Rxed	77	9	0	2	1	0	DL_HARQ
0.78	ENB PHY Rxed	77	9	0	2	1	0	DL_HARQ
0.781	ENB PHY Rxed	78	0	0	2	1	0	DL_CQI
0.781	ENB PHY Rxed	78	0	0	2	1	0	DL_HARQ
0.781	ENB PHY Rxed	78	0	0	2	1	0	DL_HARQ
0.782	ENB PHY Rxed	78	1	0	2	1	0	DL_CQI
0.782	ENB PHY Rxed	78	1	0	2	1	0	DL_HARQ
0.782	ENB PHY Rxed	78	1	0	2	1	0	DL_HARQ
0.783	ENB PHY Rxed	78	2	0	2	1	0	DL_CQI
0.783	ENB PHY Rxed	78	2	0	2	1	0	DL_HARQ
0.783	ENB PHY Rxed	78	2	0	2	1	0	DL_HARQ
0.784	ENB PHY Rxed	78	3	0	2	1	0	DL_CQI
0.784	ENB PHY Rxed	78	3	0	2	1	0	DL_HARQ
0.784	ENB PHY Rxed	78	3	0	2	1	0	DL_HARQ
0.785	ENB PHY Rxed	78	4	0	2	1	0	DL_CQI
0.785	ENB PHY Rxed	78	4	0	2	1	0	DL_HARQ
0.785	ENB PHY Rxed	78	4	0	2	1	0	DL_HARQ
0.786	ENB PHY Rxed	78	5	0	2	1	0	DL_CQI
0.786	ENB PHY Rxed	78	5	0	2	1	0	DL_HARQ
0.786	ENB PHY Rxed	78	5	0	2	1	0	DL_HARQ
0.787	ENB PHY Rxed	78	6	0	2	1	0	DL_CQI
0.787	ENB PHY Rxed	78	6	0	2	1	0	DL_HARQ
0.787	ENB PHY Rxed	78	6	0	2	1	0	DL_HARQ
0.788	ENB PHY Rxed	78	7	0	2	1	0	DL_CQI
0.788	ENB PHY Rxed	78	7	0	2	1	0	DL_HARQ
0.788	ENB PHY Rxed	78	7	0	2	1	0	DL_HARQ
0.789	ENB PHY Rxed	78	8	0	2	1	0	DL_CQI
0.789	ENB PHY Rxed	78	8	0	2	1	0	DL_HARQ
0.789	ENB PHY Rxed	78	8	0	2	1	0	DL_HARQ
0.79	ENB PHY Rxed	78	9	0	2	1	0	DL_CQI
0.79	ENB PHY Rxed	78	9	0	2	1	0	DL_HARQ
0.79	ENB PHY Rxed	78	9	0	2	1	0	DL_HARQ
0.791	ENB PHY Rxed	79	0	0	2	1	0	DL_CQI
0.791	ENB PHY Rxed	79	0	0	2	1	0	DL_HARQ
0.791	ENB PHY Rxed	79	0	0	2	1	0	DL_HARQ
0.792	ENB PHY Rxed	79	1	0	2	1	0	DL_CQI
0.792	ENB PHY Rxed	79	1	0	2	1	0	DL_HARQ
0.792	ENB PHY Rxed	79	1	0	2	1	0	DL_HARQ
0.793	ENB PHY Rxed	79	2	0	2	1	0	DL_CQI
0.793	ENB PHY Rxed	79	2	0	2	1	0	DL_HARQ
0.793	ENB PHY Rxed	79	2	0	2	1	0	DL_HARQ
0.794	ENB PHY Rxed	79	3	0	2	1	0	DL_CQI
0.794	ENB PHY Rxed	79	3	0	2	1	0	DL_HARQ
0.794	ENB PHY Rxed	79	3	0	2	1	0	DL_HARQ
0.795	ENB PHY Rxed	79	4	0	2	1	0	DL_CQI
0.795	ENB PHY Rxed	79	4	0	2	1	0	DL_HARQ
0.795	ENB PHY Rxed	79	4	0	2	1	0	DL_HARQ
0.796	ENB PHY Rxed	79	5	0	2	1	0	DL_CQI
0.796	ENB PHY Rxed	79	5	0	2	1	0	DL_HARQ
0.796	ENB PHY Rxed	79	5	0	2	1	0	DL_HARQ
0.797	ENB PHY Rxed	79	6	0	2	1	0	DL_CQI
0.797	ENB PHY Rxed	79	6	0	2	1	0	DL_HARQ
0.797	ENB PHY Rxed	79	6	0	2	1	0	DL_HARQ
0.798	ENB PHY Rxed	79	7	0	2	1	0	DL_CQI
0.798	ENB PHY Rxed	79	7	0	2	1	0	DL_HARQ
0.798	ENB PHY Rxed	79	7	0	2	1	0	DL_HARQ
0.798929	ENB PHY Rxed	79	8	0	2	0	0	SRS
0.798929	ENB PHY Rxed	79	8	0	2	0	0	SRS
0.799	ENB PHY Rxed	79	8	0	2	1	0	DL_CQI
0.799	ENB PHY Rxed	79	8	0	2	1	0	DL_HARQ
0.799	ENB PHY Rxed	79	8	0	2	1	0	DL_HARQ
0.8	ENB PHY Rxed	79	9	0	2	1	0	DL_CQI
0.8	ENB PHY Rxed	79	9	0	2	1	0	DL_HARQ
0.8	ENB PHY Rxed	79	9	0	2	1	0	DL_HARQ
0.801	ENB PHY Rxed	80	0	0	2	1	0	DL_CQI
0.801	ENB PHY Rxed	80	0	0	2	1	0	DL_HARQ
0.801	ENB PHY Rxed	80	0	0	2	1	0	DL_HARQ
0.802	ENB PHY Rxed	80	1	0	2	1	0	DL_CQI
0.802	ENB PHY Rxed	80	1	0	2	1	0	DL_HARQ
0.802	ENB PHY Rxed	80	1	0	2	1	0	DL_HARQ
0.803	ENB PHY Rxed	80	2	0	2	1	0	DL_CQI
0.803	ENB PHY Rxed	80	2	0	2	1	0	DL_HARQ
0.803	ENB PHY Rxed	80	2	0	2	1	0	DL_HARQ
0.804	ENB PHY Rxed	80	3	0	2	1	0	DL_CQI
0.804	ENB PHY Rxed	80	3	0	2	1	0	DL_HARQ
0.804	ENB PHY Rxed	80	3	0	2	1	0	DL_HARQ
0.805	ENB PHY Rxed	80	4	0	2	1	0	DL_CQI
0.805	ENB PHY Rxed	80	4	0	2	1	0	DL_HARQ
0.805	ENB PHY Rxed	80	4	0	2	1	0	DL_HARQ
0.806	ENB PHY Rxed	80	5	0	2	1	0	DL_CQI
0.806	ENB PHY Rxed	80	5	0	2	1	0	DL_HARQ
0.806	ENB PHY Rxed	80	5	0	2	1	0	DL_HARQ
0.807	ENB PHY Rxed	80	6	0	2	1	0	DL_CQI
0.807	ENB PHY Rxed	80	6	0	2	1	0	DL_HARQ
0.807	ENB PHY Rxed	80	6	0	2	1	0	DL_HARQ
0.808	ENB PHY Rxed	80	7	0	2	1	0	DL_CQI
0.808	ENB PHY Rxed	80	7	0	2	1	0	DL_HARQ
0.808	ENB PHY Rxed	80	7	0	2	1	0	DL_HARQ
0.809	ENB PHY Rxed	80	8	0	2	1	0	DL_CQI
0.809	ENB PHY Rxed	80	8	0	2	1	0	DL_HARQ
0.809	ENB PHY Rxed	80	8	0	2	1	0	DL_HARQ
0.81	ENB PHY Rxed	80	9	0	2	1	0	DL_CQI
0.81	ENB PHY Rxed	80	9	0	2	1	0	DL_HARQ
0.81	ENB PHY Rxed	80	9	0	2	1	0	DL_HARQ
0.811	ENB PHY Rxed	81	0	0	2	1	0	DL_CQI
0.811	ENB PHY Rxed	81	0	0	2	1	0	DL_HARQ
0.811	ENB PHY Rxed	81	0	0	2	1	0	DL_HARQ
0.812	ENB PHY Rxed	81	1	0	2	1	0	DL_CQI
0.812	ENB PHY Rxed	81	1	0	2	1	0	DL_HARQ
0.812	ENB PHY Rxed	81	1	0	2	1	0	DL_HARQ
0.813	ENB PHY Rxed	81	2	0	2	1	0	DL_CQI
0.813	ENB PHY Rxed	81	2	0	2	1	0	DL_HARQ
0.813	ENB PHY Rxed	81	2	0	2	1	0	DL_HARQ
0.814	ENB PHY Rxed	81	3	0	2	1	0	DL_CQI
0.814	ENB PHY Rxed	81	3	0	2	1	0	DL_HARQ
0.814	ENB PHY Rxed	81	3	0	2	1	0	DL_HARQ
0.815	ENB PHY Rxed	81	4	0	2	1	0	DL_CQI
0.815	ENB PHY Rxed	81	4	0	2	1	0	DL_HARQ
0.815	ENB PHY Rxed	81	4	0	2	1	0	DL_HARQ
0.816	ENB PHY Rxed	81	5	0	2	1	0	DL_CQI
0.816	ENB PHY Rxed	81	5	0	2	1	0	DL_HARQ
0.816	ENB PHY Rxed	81	5	0	2	1	0	DL_HARQ
0.817	ENB PHY Rxed	81	6	0	2	1	0	DL_CQI
0.817	ENB PHY Rxed	81	6	0	2	1	0	DL_HARQ
0.817	ENB PHY Rxed	81	6	0	2	1	0	DL_HARQ
0.818	ENB PHY Rxed	81	7	0	2	1	0	DL_CQI
0.818	ENB PHY Rxed	81	7	0	2	1	0	DL_HARQ
0.818	ENB PHY Rxed	81	7	0	2	1	0	DL_HARQ
0.819	ENB PHY Rxed	81	8	0	2	1	0	DL_CQI
0.819	ENB PHY Rxed	81	8	0	2	1	0	DL_HARQ
0.819	ENB PHY Rxed	81	8	0	2	1	0	DL_HARQ
0.82	ENB PHY Rxed	81	9	0	2	1	0	DL_CQI
0.82	ENB PHY Rxed	81	9	0	2	1	0	DL_HARQ
0.82	ENB PHY Rxed	81	9	0	2	1	0	DL_HARQ
0.821	ENB PHY Rxed	82	0	0	2	1	0	DL_CQI
0.821	ENB PHY Rxed	82	0	0	2	1	0	DL_HARQ
0.821	ENB PHY Rxed	82	0	0	2	1	0	DL_HARQ
0.822	ENB PHY Rxed	82	1	0	2	1	0	DL_CQI
0.822	ENB PHY Rxed	82	1	0	2	1	0	DL_HARQ
0.822	ENB PHY Rxed	82	1	0	2	1	0	DL_HARQ
0.823	ENB PHY Rxed	82	2	0	2	1	0	DL_CQI
0.823	ENB PHY Rxed	82	2	0	2	1	0	DL_HARQ
0.823	ENB PHY Rxed	82	2	0	2	1	0	DL_HARQ
0.824	ENB PHY Rxed	82	3	0	2	1	0	DL_CQI
0.824	ENB PHY Rxed	82	3	0	2	1	0	DL_HARQ
0.824	ENB PHY Rxed	82	3	0	2	1	0	DL_HARQ
0.825	ENB PHY Rxed	82	4	0	2	1	0	DL_CQI
0.825	ENB PHY Rxed	82	4	0	2	1	0	DL_HARQ
0.825	ENB PHY Rxed	82	4	0	2	1	0	DL_HARQ
0.826	ENB PHY Rxed	82	5	0	2	1	0	DL_CQI
0.826	ENB PHY Rxed	82	5	0	2	1	0	DL_HARQ
0.826	ENB PHY Rxed	82	5	0	2	1	0	DL_HARQ
0.827	ENB PHY Rxed	82	6	0	2	1	0	DL_CQI
0.827	ENB PHY Rxed	82	6	0	2	1	0	DL_HARQ
0.827	ENB PHY Rxed	82	6	0	2	1	0	DL_HARQ
0.828	ENB PHY Rxed	82	7	0	2	1	0	DL_CQI
0.828	ENB PHY Rxed	82	7	0	2	1	0	DL_HARQ
0.828	ENB PHY Rxed	82	7	0	2	1	0	DL_HARQ
0.829	ENB PHY Rxed	82	8	0	2	1	0	DL_CQI
0.829	ENB PHY Rxed	82	8	0	2	1	0	DL_HARQ
0.829	ENB PHY Rxed	82	8	0	2	1	0	DL_HARQ
0.83	ENB PHY Rxed	82	9	0	2	1	0	DL_CQI
0.83	ENB PHY Rxed	82	9	0	2	1	0	DL_HARQ
0.83	ENB PHY Rxed	82	9	0	2	1	0	DL_HARQ
0.831	ENB PHY Rxed	83	0	0	2	1	0	DL_CQI
0.831	ENB PHY Rxed	83	0	0	2	1	0	DL_HARQ
0.831	ENB PHY Rxed	83	0	0	2	1	0	DL_HARQ
0.832	ENB PHY Rxed	83	1	0	2	1	0	DL_CQI
0.832	ENB PHY Rxed	83	1	0	2	1	0	DL_HARQ
0.832	ENB PHY Rxed	83	1	0	2	1	0	DL_HARQ
0.833	ENB PHY Rxed	83	2	0	2	1	0	DL_CQI
0.833	ENB PHY Rxed	83	2	0	2	1	0	DL_HARQ
0.833	ENB PHY Rxed	83	2	0	2	1	0	DL_HARQ
0.834	ENB PHY Rxed	83	3	0	2	1	0	DL_CQI
0.834	ENB PHY Rxed	83	3	0	2	1	0	DL_HARQ
0.834	ENB PHY Rxed	83	3	0	2	1	0	DL_HARQ
0.835	ENB PHY Rxed	83	4	0	2	1	0	DL_CQI
0.835	ENB PHY Rxed	83	4	0	2	1	0	DL_HARQ
0.835	ENB PHY Rxed	83	4	0	2	1	0	DL_HARQ
0.836	ENB PHY Rxed	83	5	0	2	1	0	DL_CQI
0.836	ENB PHY Rxed	83	5	0	2	1	0	DL_HARQ
0.836	ENB PHY Rxed	83	5	0	2	1	0	DL_HARQ
0.837	ENB PHY Rxed	83	6	0	2	1	0	DL_CQI
0.837	ENB PHY Rxed	83	6	0	2	1	0	DL_HARQ
0.837	ENB PHY Rxed	83	6	0	2	1	0	DL_HARQ
0.838	ENB PHY Rxed	83	7	0	2	1	0	DL_CQI
0.838	ENB PHY Rxed	83	7	0	2	1	0	DL_HARQ
0.838	ENB PHY Rxed	83	7	0	2	1	0	DL_HARQ
0.839	ENB PHY Rxed	83	8	0	2	1	0	DL_CQI
0.839	ENB PHY Rxed	83	8	0	2	1	0	DL_HARQ
0.839	ENB PHY Rxed	83	8	0	2	1	0	DL_HARQ
0.84	ENB PHY Rxed	83	9	0	2	1	0	DL_CQI
0.84	ENB PHY Rxed	83	9	0	2	1	0	DL_HARQ
0.84	ENB PHY Rxed	83	9	0	2	1	0	DL_HARQ
0.841	ENB PHY Rxed	84	0	0	2	1	0	DL_CQI
0.841	ENB PHY Rxed	84	0	0	2	1	0	DL_HARQ
0.841	ENB PHY Rxed	84	0	0	2	1	0	DL_HARQ
0.842	ENB PHY Rxed	84	1	0	2	1	0	DL_CQI
0.842	ENB PHY Rxed	84	1	0	2	1	0	DL_HARQ
0.842	ENB PHY Rxed	84	1	0	2	1	0	DL_HARQ
0.843	ENB PHY Rxed	84	2	0	2	1	0	DL_CQI
0.843	ENB PHY Rxed	84	2	0	2	1	0	DL_HARQ
0.843	ENB PHY Rxed	84	2	0	2	1	0	DL_HARQ
0.844	ENB PHY Rxed	84	3	0	2	1	0	DL_CQI
0.844	ENB PHY Rxed	84	3	0	2	1	0	DL_HARQ
0.844	ENB PHY Rxed	84	3	0	2	1	0	DL_HARQ
0.845	ENB PHY Rxed	84	4	0	2	1	0	DL_CQI
0.845	ENB PHY Rxed	84	4	0	2	1	0	DL_HARQ
0.845	ENB PHY Rxed	84	4	0	2	1	0	DL_HARQ
0.846	ENB PHY Rxed	84	5	0	2	1	0	DL_CQI
0.846	ENB PHY Rxed	84	5	0	2	1	0	DL_HARQ
0.846	ENB PHY Rxed	84	5	0	2	1	0	DL_HARQ
0.847	ENB PHY Rxed	84	6	0	2	1	0	DL_CQI
0.847	ENB PHY Rxed	84	6	0	2	1	0	DL_HARQ
0.847	ENB PHY Rxed	84	6	0	2	1	0	DL_HARQ
0.848	ENB PHY Rxed	84	7	0	2	1	0	DL_CQI
0.848	ENB PHY Rxed	84	7	0	2	1	0	DL_HARQ
0.848	ENB PHY Rxed	84	7	0	2	1	0	DL_HARQ
0.849	ENB PHY Rxed	84	8	0	2	1	0	DL_CQI
0.849	ENB PHY Rxed	84	8	0	2	1	0	DL_HARQ
0.849	ENB PHY Rxed	84	8	0	2	1	0	DL_HARQ
0.85	ENB PHY Rxed	84	9	0	2	1	0	DL_CQI
0.85	ENB PHY Rxed	84	9	0	2	1	0	DL_HARQ
0.85	ENB PHY Rxed	84	9	0	2	1	0	DL_HARQ
0.851	ENB PHY Rxed	85	0	0	2	1	0	DL_CQI
0.851	ENB PHY Rxed	85	0	0	2	1	0	DL_HARQ
0.851	ENB PHY Rxed	85	0	0	2	1	0	DL_HARQ
0.852	ENB PHY Rxed	85	1	0	2	1	0	DL_CQI
0.852	ENB PHY Rxed	85	1	0	2	1	0	DL_HARQ
0.852	ENB PHY Rxed	85	1	0	2	1	0	DL_HARQ
0.853	ENB PHY Rxed	85	2	0	2	1	0	DL_CQI
0.853	ENB PHY Rxed	85	2	0	2	1	0	DL_HARQ
0.853	ENB PHY Rxed	85	2	0	2	1	0	DL_HARQ
0.854	ENB PHY Rxed	85	3	0	2	1	0	DL_CQI
0.854	ENB PHY Rxed	85	3	0	2	1	0	DL_HARQ
0.854	ENB PHY Rxed	85	3	0	2	1	0	DL_HARQ
0.855	ENB PHY Rxed	85	4	0	2	1	0	DL_CQI
0.855	ENB PHY Rxed	85	4	0	2	1	0	DL_HARQ
0.855	ENB PHY Rxed	85	4	0	2	1	0	DL_HARQ
0.856	ENB PHY Rxed	85	5	0	2	1	0	DL_CQI
0.856	ENB PHY Rxed	85	5	0	2	1	0	DL_HARQ
0.856	ENB PHY Rxed	85	5	0	2	1	0	DL_HARQ
0.857	ENB PHY Rxed	85	6	0	2	1	0	DL_CQI
0.857	ENB PHY Rxed	85	6	0	2	1	0	DL_HARQ
0.857	ENB PHY Rxed	85	6	0	2	1	0	DL_HARQ
0.858	ENB PHY Rxed	85	7	0	2	1	0	DL_CQI
0.858	ENB PHY Rxed	85	7	0	2	1	0	DL_HARQ
0.858	ENB PHY Rxed	85	7	0	2	1	0	DL_HARQ
0.859	ENB PHY Rxed	85	8	0	2	1	0	DL_CQI
0.859	ENB PHY Rxed	85	8	0	2	1	0	DL_HARQ
0.859	ENB PHY Rxed	85	8	0	2	1	0	DL_HARQ
0.86	ENB PHY Rxed	85	9	0	2	1	0	DL_CQI
0.86	ENB PHY Rxed	85	9	0	2	1	0	DL_HARQ
0.86	ENB PHY Rxed	85	9	0	2	1	0	DL_HARQ
0.861	ENB PHY Rxed	86	0	0	2	1	0	DL_CQI
0.861	ENB PHY Rxed	86	0	0	2	1	0	DL_HARQ
0.861	ENB PHY Rxed	86	0	0	2	1	0	DL_HARQ
0.862	ENB PHY Rxed	86	1	0	2	1	0	DL_CQI
0.862	ENB PHY Rxed	86	1	0	2	1	0	DL_HARQ
0.862	ENB PHY Rxed	86	1	0	2	1	0	DL_HARQ
0.863	ENB PHY Rxed	86	2	0	2	1	0	DL_CQI
0.863	ENB PHY Rxed	86	2	0	2	1	0	DL_HARQ
0.863	ENB PHY Rxed	86	2	0	2	1	0	DL_HARQ
0.864	ENB PHY Rxed	86	3	0	2	1	0	DL_CQI
0.864	ENB PHY Rxed	86	3	0	2	1	0	DL_HARQ
0.864	ENB PHY Rxed	86	3	0	2	1	0	DL_HARQ
0.865	ENB PHY Rxed	86	4	0	2	1	0	DL_CQI
0.865	ENB PHY Rxed	86	4	0	2	1	0	DL_HARQ
0.865	ENB PHY Rxed	86	4	0	2	1	0	DL_HARQ
0.866	ENB PHY Rxed	86	5	0	2	1	0	DL_CQI
0.866	ENB PHY Rxed	86	5	0	2	1	0	DL_HARQ
0.866	ENB PHY Rxed	86	5	0	2	1	0	DL_HARQ
0.867	ENB PHY Rxed	86	6	0	2	1	0	DL_CQI
0.867	ENB PHY Rxed	86	6	0	2	1	0	DL_HARQ
0.867	ENB PHY Rxed	86	6	0	2	1	0	DL_HARQ
0.868	ENB PHY Rxed	86	7	0	2	1	0	DL_CQI
0.868	ENB PHY Rxed	86	7	0	2	1	0	DL_HARQ
0.868	ENB PHY Rxed	86	7	0	2	1	0	DL_HARQ
0.869	ENB PHY Rxed	86	8	0	2	1	0	DL_CQI
0.869	ENB PHY Rxed	86	8	0	2	1	0	DL_HARQ
0.869	ENB PHY Rxed	86	8	0	2	1	0	DL_HARQ
0.87	ENB PHY Rxed	86	9	0	2	1	0	DL_CQI
0.87	ENB PHY Rxed	86	9	0	2	1	0	DL_HARQ
0.87	ENB PHY Rxed	86	9	0	2	1	0	DL_HARQ
0.871	ENB PHY Rxed	87	0	0	2	1	0	DL_CQI
0.871	ENB PHY Rxed	87	0	0	2	1	0	DL_HARQ
0.871	ENB PHY Rxed	87	0	0	2	1	0	DL_HARQ
0.872	ENB PHY Rxed	87	1	0	2	1	0	DL_CQI
0.872	ENB PHY Rxed	87	1	0	2	1	0	DL_HARQ
0.872	ENB PHY Rxed	87	1	0	2	1	0	DL_HARQ
0.873	ENB PHY Rxed	87	2	0	2	1	0	DL_CQI
0.873	ENB PHY Rxed	87	2	0	2	1	0	DL_HARQ
0.873	ENB PHY Rxed	87	2	0	2	1	0	DL_HARQ
0.874	ENB PHY Rxed	87	3	0	2	1	0	DL_CQI
0.874	ENB PHY Rxed	87	3	0	2	1	0	DL_HARQ
0.874	ENB PHY Rxed	87	3	0	2	1	0	DL_HARQ
0.875	ENB PHY Rxed	87	4	0	2	1	0	DL_CQI
0.875	ENB PHY Rxed	87	4	0	2	1	0	DL_HARQ
0.875	ENB PHY Rxed	87	4	0	2	1	0	DL_HARQ
0.876	ENB PHY Rxed	87	5	0	2	1	0	DL_CQI
0.876	ENB PHY Rxed	87	5	0	2	1	0	DL_HARQ
0.876	ENB PHY Rxed	87	5	0	2	1	0	DL_HARQ
0.877	ENB PHY Rxed	87	6	0	2	1	0	DL_CQI
0.877	ENB PHY Rxed	87	6	0	2	1	0	DL_HARQ
0.877	ENB PHY Rxed	87	6	0	2	1	0	DL_HARQ
0.878	ENB PHY Rxed	87	7	0	2	1	0	DL_CQI
0.878	ENB PHY Rxed	87	7	0	2	1	0	DL_HARQ
0.878	ENB PHY Rxed	87	7	0	2	1	0	DL_HARQ
0.878929	ENB PHY Rxed	87	8	0	2	0	0	SRS
0.878929	ENB PHY Rxed	87	8	0	2	0	0	SRS
0.879	ENB PHY Rxed	87	8	0	2	1	0	DL_CQI
0.879	ENB PHY Rxed	87	8	0	2	1	0	DL_HARQ
0.879	ENB PHY Rxed	87	8	0	2	1	0	DL_HARQ
0.88	ENB PHY Rxed	87	9	0	2	1	0	DL_CQI
0.88	ENB PHY Rxed	87	9	0	2	1	0	DL_HARQ
0.88	ENB PHY Rxed	87	9	0	2	1	0	DL_HARQ
0.881	ENB PHY Rxed	88	0	0	2	1	0	DL_CQI
0.881	ENB PHY Rxed	88	0	0	2	1	0	DL_HARQ
0.881	ENB PHY Rxed	88	0	0	2	1	0	DL_HARQ
0.882	ENB PHY Rxed	88	1	0	2	1	0	DL_CQI
0.882	ENB PHY Rxed	88	1	0	2	1	0	DL_HARQ
0.882	ENB PHY Rxed	88	1	0	2	1	0	DL_HARQ
0.883	ENB PHY Rxed	88	2	0	2	1	0	DL_CQI
0.883	ENB PHY Rxed	88	2	0	2	1	0	DL_HARQ
0.883	ENB PHY Rxed	88	2	0	2	1	0	DL_HARQ
0.884	ENB PHY Rxed	88	3	0	2	1	0	DL_CQI
0.884	ENB PHY Rxed	88	3	0	2	1	0	DL_HARQ
0.884	ENB PHY Rxed	88	3	0	2	1	0	DL_HARQ
0.885	ENB PHY Rxed	88	4	0	2	1	0	DL_CQI
0.885	ENB PHY Rxed	88	4	0	2	1	0	DL_HARQ
0.885	ENB PHY Rxed	88	4	0	2	1	0	DL_HARQ
0.886	ENB PHY Rxed	88	5	0	2	1	0	DL_CQI
0.886	ENB PHY Rxed	88	5	0	2	1	0	DL_HARQ
0.886	ENB PHY Rxed	88	5	0	2	1	0	DL_HARQ
0.887	ENB PHY Rxed	88	6	0	2	1	0	DL_CQI
0.887	ENB PHY Rxed	88	6	0	2	1	0	DL_HARQ
0.887	ENB PHY Rxed	88	6	0	2	1	0	DL_HARQ
0.888	ENB PHY Rxed	88	7	0	2	1	0	DL_CQI
0.888	ENB PHY Rxed	88	7	0	2	1	0	DL_HARQ
0.888	ENB PHY Rxed	88	7	0	2	1	0	DL_HARQ
0.889	ENB PHY Rxed	88	8	0	2	1	0	DL_CQI
0.889	ENB PHY Rxed	88	8	0	2	1	0	DL_HARQ
0.889	ENB PHY Rxed	88	8	0	2	1	0	DL_HARQ
0.89	ENB PHY Rxed	88	9	0	2	1	0	DL_CQI
0.89	ENB PHY Rxed	88	9	0	2	1	0	DL_HARQ
0.89	ENB PHY Rxed	88	9	0	2	1	0	DL_HARQ
0.891	ENB PHY Rxed	89	0	0	2	1	0	DL_CQI
0.891	ENB PHY Rxed	89	0	0	2	1	0	DL_HARQ
0.891	ENB PHY Rxed	89	0	0	2	1	0	DL_HARQ
0.892	ENB PHY Rxed	89	1	0	2	1	0	DL_CQI
0.892	ENB PHY Rxed	89	1	0	2	1	0	DL_HARQ
0.892	ENB PHY Rxed	89	1	0	2	1	0	DL_HARQ
0.893	ENB PHY Rxed	89	2	0	2	1	0	DL_CQI
0.893	ENB PHY Rxed	89	2	0	2	1	0	DL_HARQ
0.893	ENB PHY Rxed	89	2	0	2	1	0	DL_HARQ
0.894	ENB PHY Rxed	89	3	0	2	1	0	DL_CQI
0.894	ENB PHY Rxed	89	3	0	2	1	0	DL_HARQ
0.894	ENB PHY Rxed	89	3	0	2	1	0	DL_HARQ
0.895	ENB PHY Rxed	89	4	0	2	1	0	DL_CQI
0.895	ENB PHY Rxed	89	4	0	2	1	0	DL_HARQ
0.895	ENB PHY Rxed	89	4	0	2	1	0	DL_HARQ
0.896	ENB PHY Rxed	89	5	0	2	1	0	DL_CQI
0.896	ENB PHY Rxed	89	5	0	2	1	0	DL_HARQ
0.896	ENB PHY Rxed	89	5	0	2	1	0	DL_HARQ
0.897	ENB PHY Rxed	89	6	0	2	1	0	DL_CQI
0.897	ENB PHY Rxed	89	6	0	2	1	0	DL_HARQ
0.897	ENB PHY Rxed	89	6	0	2	1	0	DL_HARQ
0.898	ENB PHY Rxed	89	7	0	2	1	0	DL_CQI
0.898	ENB PHY Rxed	89	7	0	2	1	0	DL_HARQ
0.898	ENB PHY Rxed	89	7	0	2	1	0	DL_HARQ
0.899	ENB PHY Rxed	89	8	0	2	1	0	DL_CQI
0.899	ENB PHY Rxed	89	8	0	2	1	0	DL_HARQ
0.899	ENB PHY Rxed	89	8	0	2	1	0	DL_HARQ
0.9	ENB PHY Rxed	89	9	0	2	1	0	DL_CQI
0.9	ENB PHY Rxed	89	9	0	2	1	0	DL_HARQ
0.9	ENB PHY Rxed	89	9	0	2	1	0	DL_HARQ
0.901	ENB PHY Rxed	90	0	0	2	1	0	DL_CQI
0.901	ENB PHY Rxed	90	0	0	2	1	0	DL_HARQ
0.901	ENB PHY Rxed	90	0	0	2	1	0	DL_HARQ
0.902	ENB PHY Rxed	90	1	0	2	1	0	DL_CQI
0.902	ENB PHY Rxed	90	1	0	2	1	0	DL_HARQ
0.902	ENB PHY Rxed	90	1	0	2	1	0	DL_HARQ
0.903	ENB PHY Rxed	90	2	0	2	1	0	DL_CQI
0.903	ENB PHY Rxed	90	2	0	2	1	0	DL_HARQ
0.903	ENB PHY Rxed	90	2	0	2	1	0	DL_HARQ
0.904	ENB PHY Rxed	90	3	0	2	1	0	DL_CQI
0.904	ENB PHY Rxed	90	3	0	2	1	0	DL_HARQ
0.904	ENB PHY Rxed	90	3	0	2	1	0	DL_HARQ
0.905	ENB PHY Rxed	90	4	0	2	1	0	DL_CQI
0.905	ENB PHY Rxed	90	4	0	2	1	0	DL_HARQ
